,task,ns_seq_ind,rep,w1
0,plate-slide-back-v2,35000,3,1.3813134593513345
0,plate-slide-back-v2,35000,4,1.3808411316805684
0,plate-slide-back-v2,35000,5,1.3816668286942442
0,plate-slide-back-v2,35000,6,1.3764495247256112
0,plate-slide-back-v2,35000,7,1.378243749695723
0,plate-slide-back-v2,35000,8,1.380859508303417
0,plate-slide-back-v2,35000,9,1.377943954136837
0,plate-slide-back-v2,40000,0,1.5835354896717515
0,plate-slide-back-v2,40000,1,1.5827182271525082
0,plate-slide-back-v2,40000,2,1.5857790552700963
0,plate-slide-back-v2,40000,3,1.5854055078448097
0,plate-slide-back-v2,40000,4,1.5862623334575114
0,plate-slide-back-v2,40000,5,1.586862704532473
0,plate-slide-back-v2,40000,6,1.5809492699631
0,plate-slide-back-v2,40000,7,1.5842094447928123
0,plate-slide-back-v2,40000,8,1.5856551484883563
0,plate-slide-back-v2,40000,9,1.5835912533458383
0,plate-slide-back-v2,45000,0,1.7783009582070082
0,plate-slide-back-v2,45000,1,1.7808710399396848
0,plate-slide-back-v2,45000,2,1.7808966710464627
0,plate-slide-back-v2,45000,3,1.782171487683758
0,plate-slide-back-v2,45000,4,1.7820741410742964
0,plate-slide-back-v2,45000,5,1.7816136324088125
0,plate-slide-back-v2,45000,6,1.7799371906209336
0,plate-slide-back-v2,45000,7,1.7774776758560988
0,plate-slide-back-v2,45000,8,1.7794687915062288
0,plate-slide-back-v2,45000,9,1.778924510277881
0,plate-slide-back-v2,50000,0,1.9677362464687491
0,plate-slide-back-v2,50000,1,1.969637518116594
0,plate-slide-back-v2,50000,2,1.9717803924711077
0,plate-slide-back-v2,50000,3,1.9738064938685467
0,plate-slide-back-v2,50000,4,1.9689497146929162
0,plate-slide-back-v2,50000,5,1.969395548520142
0,plate-slide-back-v2,50000,6,1.9667235291665943
0,plate-slide-back-v2,50000,7,1.9678070309107996
0,plate-slide-back-v2,50000,8,1.9728553164787526
0,plate-slide-back-v2,50000,9,1.9674751202092278
0,plate-slide-back-v2,55000,0,2.166351973914096
0,plate-slide-back-v2,55000,1,2.1619187613851243
0,plate-slide-back-v2,55000,2,2.167669216343517
0,plate-slide-back-v2,55000,3,2.162914598274289
0,plate-slide-back-v2,55000,4,2.161680055116475
0,plate-slide-back-v2,55000,5,2.1629102024344413
0,plate-slide-back-v2,55000,6,2.1575957159765187
0,plate-slide-back-v2,55000,7,2.158547909492161
0,plate-slide-back-v2,55000,8,2.1623466157319355
0,plate-slide-back-v2,55000,9,2.160902628888317
0,plate-slide-back-v2,60000,0,2.3549006721569494
0,plate-slide-back-v2,60000,1,2.3574333935485554
0,plate-slide-back-v2,60000,2,2.3551012124883757
0,plate-slide-back-v2,60000,3,2.3538494890694848
0,plate-slide-back-v2,60000,4,2.3521770353977236
0,plate-slide-back-v2,60000,5,2.3556242438764268
0,plate-slide-back-v2,60000,6,2.3566631796503636
0,plate-slide-back-v2,60000,7,2.353853215376082
0,plate-slide-back-v2,60000,8,2.3559128129510136
0,plate-slide-back-v2,60000,9,2.3565601127676343
0,plate-slide-back-v2,65000,0,2.5325375991171586
0,plate-slide-back-v2,65000,1,2.529924200353062
0,plate-slide-back-v2,65000,2,2.537800047642714
0,plate-slide-back-v2,65000,3,2.538856547762663
0,plate-slide-back-v2,65000,4,2.5300900291774178
0,plate-slide-back-v2,65000,5,2.5364591563059937
0,plate-slide-back-v2,65000,6,2.5360851042041186
0,plate-slide-back-v2,65000,7,2.538486676697753
0,plate-slide-back-v2,65000,8,2.53510898889241
0,plate-slide-back-v2,65000,9,2.5341605655732544
0,plate-slide-back-v2,70000,0,2.713109863322925
0,plate-slide-back-v2,70000,1,2.726306030302413
0,plate-slide-back-v2,70000,2,2.72987339550471
0,plate-slide-back-v2,70000,3,2.719966508218536
0,plate-slide-back-v2,70000,4,2.7226854183034668
0,plate-slide-back-v2,70000,5,2.7172713177911727
0,plate-slide-back-v2,70000,6,2.72069799099047
0,plate-slide-back-v2,70000,7,2.720560905884889
0,plate-slide-back-v2,70000,8,2.7189114093263487
0,plate-slide-back-v2,70000,9,2.7152276111321627
0,plate-slide-back-v2,75000,0,2.9042388481091734
0,plate-slide-back-v2,75000,1,2.9149064471826454
0,plate-slide-back-v2,75000,2,2.9098878169841877
0,plate-slide-back-v2,75000,3,2.910329069615597
0,plate-slide-back-v2,75000,4,2.9102392247708266
0,plate-slide-back-v2,75000,5,2.916341211232289
0,plate-slide-back-v2,75000,6,2.8967766513902005
0,plate-slide-back-v2,75000,7,2.9000722162393417
0,plate-slide-back-v2,75000,8,2.9045344425981856
0,plate-slide-back-v2,75000,9,2.8988078456612807
0,plate-slide-back-v2,80000,0,3.09908687972064
0,plate-slide-back-v2,80000,1,3.097834458155065
0,plate-slide-back-v2,80000,2,3.102310862425892
0,plate-slide-back-v2,80000,3,3.1046201532083972
0,plate-slide-back-v2,80000,4,3.1011563760551826
0,plate-slide-back-v2,80000,5,3.0954872792623007
0,plate-slide-back-v2,80000,6,3.0929458533927012
0,plate-slide-back-v2,80000,7,3.106967682404747
0,plate-slide-back-v2,80000,8,3.102494168128777
0,plate-slide-back-v2,80000,9,3.0971617842184083
0,plate-slide-back-v2,85000,0,3.2765810271912215
0,plate-slide-back-v2,85000,1,3.287782015105338
0,plate-slide-back-v2,85000,2,3.2900196928391248
0,plate-slide-back-v2,85000,3,3.289694070111732
0,plate-slide-back-v2,85000,4,3.2833630084615795
0,plate-slide-back-v2,85000,5,3.2891822699532005
0,plate-slide-back-v2,85000,6,3.284515699194487
0,plate-slide-back-v2,85000,7,3.2764511699951027
0,plate-slide-back-v2,85000,8,3.283329802274972
0,plate-slide-back-v2,85000,9,3.289101693009175
0,plate-slide-back-v2,90000,0,3.4589078218295946
0,plate-slide-back-v2,90000,1,3.4617116656050917
0,plate-slide-back-v2,90000,2,3.466267129134191
0,plate-slide-back-v2,90000,3,3.4515626373541797
0,plate-slide-back-v2,90000,4,3.4598920402606423
0,plate-slide-back-v2,90000,5,3.457280640268872
0,plate-slide-back-v2,90000,6,3.453609406298005
0,plate-slide-back-v2,90000,7,3.4584118121276495
0,plate-slide-back-v2,90000,8,3.45546728389157
0,plate-slide-back-v2,90000,9,3.4503301284500667
0,plate-slide-back-v2,95000,0,3.6168636650076107
0,plate-slide-back-v2,95000,1,3.613860171530169
0,plate-slide-back-v2,95000,2,3.614596729290182
0,plate-slide-back-v2,95000,3,3.6119725281444848
0,plate-slide-back-v2,95000,4,3.621215957599442
0,plate-slide-back-v2,95000,5,3.6179119088697718
0,plate-slide-back-v2,95000,6,3.6147242636891623
0,plate-slide-back-v2,95000,7,3.6097482063473887
0,plate-slide-back-v2,95000,8,3.606123209859831
0,plate-slide-back-v2,95000,9,3.616046658076879
0,plate-slide-back-v2,100000,0,3.8048601087917207
0,plate-slide-back-v2,100000,1,3.7926738948086114
0,plate-slide-back-v2,100000,2,3.8081090029919373
0,plate-slide-back-v2,100000,3,3.808818102616806
0,plate-slide-back-v2,100000,4,3.800849444041666
0,plate-slide-back-v2,100000,5,3.800348791371547
0,plate-slide-back-v2,100000,6,3.803014289182995
0,plate-slide-back-v2,100000,7,3.7839543991196396
0,plate-slide-back-v2,100000,8,3.7973296942874173
0,plate-slide-back-v2,100000,9,3.793455899002899
0,plate-slide-v2,0,0,1.4848001296256831e-05
0,plate-slide-v2,0,1,1.790633018695764e-05
0,plate-slide-v2,0,2,1.3707725441871718e-05
0,plate-slide-v2,0,3,1.2946730288672274e-05
0,plate-slide-v2,0,4,7.401161475321843e-06
0,plate-slide-v2,0,5,0.0001874447240329834
0,plate-slide-v2,0,6,9.284599636699775e-06
0,plate-slide-v2,0,7,1.6385233606301116e-05
0,plate-slide-v2,0,8,8.949910393333914e-06
0,plate-slide-v2,0,9,6.877062588926814e-06
0,plate-slide-v2,5000,0,0.2248767589347598
0,plate-slide-v2,5000,1,0.2238945232481352
0,plate-slide-v2,5000,2,0.2243207750046172
0,plate-slide-v2,5000,3,0.2242421831542391
0,plate-slide-v2,5000,4,0.22456207465282443
0,plate-slide-v2,5000,5,0.22469071904012888
0,plate-slide-v2,5000,6,0.22422460696036206
0,plate-slide-v2,5000,7,0.22464144736435002
0,plate-slide-v2,5000,8,0.2250562616901239
0,plate-slide-v2,5000,9,0.22457169959441364
0,plate-slide-v2,10000,0,0.4188236789693809
0,plate-slide-v2,10000,1,0.41695424194505953
0,plate-slide-v2,10000,2,0.4186230964481106
0,plate-slide-v2,10000,3,0.4184922599567917
0,plate-slide-v2,10000,4,0.41814667210726225
0,plate-slide-v2,10000,5,0.4181115283092804
0,plate-slide-v2,10000,6,0.41696347478730555
0,plate-slide-v2,10000,7,0.41848471682169447
0,plate-slide-v2,10000,8,0.41926284544299464
0,plate-slide-v2,10000,9,0.41779730912548324
0,plate-slide-v2,15000,0,0.5980006549445952
0,plate-slide-v2,15000,1,0.5970779353156963
0,plate-slide-v2,15000,2,0.5982961519475719
0,plate-slide-v2,15000,3,0.598205758485275
0,plate-slide-v2,15000,4,0.5984641492429905
0,plate-slide-v2,15000,5,0.5987238644490128
0,plate-slide-v2,15000,6,0.5969309861723147
0,plate-slide-v2,15000,7,0.5979323452534807
0,plate-slide-v2,15000,8,0.5988528146784351
0,plate-slide-v2,15000,9,0.5978086202252537
0,plate-slide-v2,20000,0,0.782665885695385
0,plate-slide-v2,20000,1,0.7818399169902192
0,plate-slide-v2,20000,2,0.7834978570737201
0,plate-slide-v2,20000,3,0.7829464200275174
0,plate-slide-v2,20000,4,0.7832054836457804
0,plate-slide-v2,20000,5,0.7831948165118474
0,plate-slide-v2,20000,6,0.7803483216017751
0,plate-slide-v2,20000,7,0.7832491143730133
0,plate-slide-v2,20000,8,0.7833097913150753
0,plate-slide-v2,20000,9,0.7833944613502561
0,plate-slide-v2,25000,0,0.9962844087197872
0,plate-slide-v2,25000,1,0.9952501745435267
0,plate-slide-v2,25000,2,0.9972365946514316
0,plate-slide-v2,25000,3,0.9970178801888906
0,plate-slide-v2,25000,4,0.9969574312957056
0,plate-slide-v2,25000,5,0.9973276104562522
0,plate-slide-v2,25000,6,0.9938721318950289
0,plate-slide-v2,25000,7,0.9959928411146014
0,plate-slide-v2,25000,8,0.9969271514108362
0,plate-slide-v2,25000,9,0.995572634048879
0,plate-slide-v2,30000,0,1.178768874282959
0,plate-slide-v2,30000,1,1.1788754581321383
0,plate-slide-v2,30000,2,1.1804929957006247
0,plate-slide-v2,30000,3,1.1783744544190782
0,plate-slide-v2,30000,4,1.1798627811284779
0,plate-slide-v2,30000,5,1.1814972707089253
0,plate-slide-v2,30000,6,1.1760327498268803
0,plate-slide-v2,30000,7,1.1789299379043685
0,plate-slide-v2,30000,8,1.1803832794576437
0,plate-slide-v2,30000,9,1.1779902441553216
0,plate-slide-v2,35000,0,1.3804774283331191
0,plate-slide-v2,35000,1,1.377850119939155
0,plate-slide-v2,35000,2,1.3806070970433606
0,plate-slide-v2,35000,3,1.3793879265934663
0,plate-slide-v2,35000,4,1.3744791347440042
0,plate-slide-v2,35000,5,1.3786155179364783
0,plate-slide-v2,35000,6,1.3733148745504131
0,plate-slide-v2,35000,7,1.378639792725852
0,plate-slide-v2,35000,8,1.380135820563931
0,plate-slide-v2,35000,9,1.3788722921438439
0,plate-slide-v2,40000,0,1.5866613076616316
0,plate-slide-v2,40000,1,1.5844498213266294
0,plate-slide-v2,40000,2,1.5857441765117266
0,plate-slide-v2,40000,3,1.5871846570168955
0,plate-slide-v2,40000,4,1.5857729363978161
0,plate-slide-v2,40000,5,1.5884854013106222
0,plate-slide-v2,40000,6,1.5831971409409085
0,plate-slide-v2,40000,7,1.5811111473784045
0,plate-slide-v2,40000,8,1.5844305444770206
0,plate-slide-v2,40000,9,1.5801734142597381
0,plate-slide-v2,45000,0,1.777322800918902
0,plate-slide-v2,45000,1,1.778540756450127
0,plate-slide-v2,45000,2,1.7785403567940434
0,plate-slide-v2,45000,3,1.7815376778492293
0,plate-slide-v2,45000,4,1.7826966272084932
0,plate-slide-v2,45000,5,1.7792977909011438
0,plate-slide-v2,45000,6,1.7799105934871486
0,plate-slide-v2,45000,7,1.7794715686493954
0,plate-slide-v2,45000,8,1.7797659662894356
0,plate-slide-v2,45000,9,1.7779199842103344
0,plate-slide-v2,50000,0,1.968965330106174
0,plate-slide-v2,50000,1,1.9712020651560682
0,plate-slide-v2,50000,2,1.9738146370755043
0,plate-slide-v2,50000,3,1.9701031612936764
0,plate-slide-v2,50000,4,1.967782058672927
0,plate-slide-v2,50000,5,1.9736453514535197
0,plate-slide-v2,50000,6,1.9664908496101776
0,plate-slide-v2,50000,7,1.971689111111277
0,plate-slide-v2,50000,8,1.9713078936695991
0,plate-slide-v2,50000,9,1.9679017976301376
0,plate-slide-v2,55000,0,2.1617670982474406
0,plate-slide-v2,55000,1,2.1602117568500527
0,plate-slide-v2,55000,2,2.166762059486613
0,plate-slide-v2,55000,3,2.1666235756832686
0,plate-slide-v2,55000,4,2.1613162739779357
0,plate-slide-v2,55000,5,2.1636241294147167
0,plate-slide-v2,55000,6,2.159261881201136
0,plate-slide-v2,55000,7,2.16651848405843
0,plate-slide-v2,55000,8,2.166727888808834
0,plate-slide-v2,55000,9,2.15864831610497
0,plate-slide-v2,60000,0,2.355863470498991
0,plate-slide-v2,60000,1,2.3569207454015757
0,plate-slide-v2,60000,2,2.3600197551138082
0,plate-slide-v2,60000,3,2.3544852721580214
0,plate-slide-v2,60000,4,2.354699404340037
0,plate-slide-v2,60000,5,2.349914142980947
0,plate-slide-v2,60000,6,2.3488620654568253
0,plate-slide-v2,60000,7,2.3577688841293267
0,plate-slide-v2,60000,8,2.353905135999493
0,plate-slide-v2,60000,9,2.350486212729452
0,plate-slide-v2,65000,0,2.5380749228458255
0,plate-slide-v2,65000,1,2.537084606485694
0,plate-slide-v2,65000,2,2.5402437254304675
0,plate-slide-v2,65000,3,2.531797765718362
0,plate-slide-v2,65000,4,2.538424995595992
0,plate-slide-v2,65000,5,2.5301820980548504
0,plate-slide-v2,65000,6,2.520025028569311
0,plate-slide-v2,65000,7,2.5397561157154374
0,plate-slide-v2,65000,8,2.5336974761935647
0,plate-slide-v2,65000,9,2.531307306632145
0,plate-slide-v2,70000,0,2.7217004854929367
0,plate-slide-v2,70000,1,2.7211719560751164
0,plate-slide-v2,70000,2,2.7227761016494694
0,plate-slide-v2,70000,3,2.7241165611111167
0,plate-slide-v2,70000,4,2.734588422919853
0,plate-slide-v2,70000,5,2.724200918527542
0,plate-slide-v2,70000,6,2.7253123561665005
0,plate-slide-v2,70000,7,2.7182606402751346
0,plate-slide-v2,70000,8,2.72340902712622
0,plate-slide-v2,70000,9,2.7287169051890827
0,plate-slide-v2,75000,0,2.90815471829023
0,plate-slide-v2,75000,1,2.9153521924435286
0,plate-slide-v2,75000,2,2.9085434881837244
0,plate-slide-v2,75000,3,2.918051660315019
0,plate-slide-v2,75000,4,2.9074500784429675
0,plate-slide-v2,75000,5,2.912511942049611
0,plate-slide-v2,75000,6,2.9089374491891453
0,plate-slide-v2,75000,7,2.9037837330049054
0,plate-slide-v2,75000,8,2.899313888709128
0,plate-slide-v2,75000,9,2.9082180218311326
0,plate-slide-v2,80000,0,3.105420127456389
0,plate-slide-v2,80000,1,3.102084412520129
0,plate-slide-v2,80000,2,3.11023905744247
0,plate-slide-v2,80000,3,3.1079365522785922
0,plate-slide-v2,80000,4,3.103361840207618
0,plate-slide-v2,80000,5,3.100200781138522
0,plate-slide-v2,80000,6,3.0939633822901302
0,plate-slide-v2,80000,7,3.1013789855957223
0,plate-slide-v2,80000,8,3.095579153144003
0,plate-slide-v2,80000,9,3.0946407317808347
0,plate-slide-v2,85000,0,3.2808443191764463
0,plate-slide-v2,85000,1,3.2926025460566617
0,plate-slide-v2,85000,2,3.289947295570345
0,plate-slide-v2,85000,3,3.295209455666895
0,plate-slide-v2,85000,4,3.2866631975318232
0,plate-slide-v2,85000,5,3.287011112812949
0,plate-slide-v2,85000,6,3.285229579103026
0,plate-slide-v2,85000,7,3.281083699442643
0,plate-slide-v2,85000,8,3.2890745183435395
0,plate-slide-v2,85000,9,3.280659115490135
0,plate-slide-v2,90000,0,3.4579003860525264
0,plate-slide-v2,90000,1,3.45584372696066
0,plate-slide-v2,90000,2,3.4677011408880536
0,plate-slide-v2,90000,3,3.4609392288725
0,plate-slide-v2,90000,4,3.4573611276685265
0,plate-slide-v2,90000,5,3.4507654184177357
0,plate-slide-v2,90000,6,3.4541512147160063
0,plate-slide-v2,90000,7,3.4599589445631884
0,plate-slide-v2,90000,8,3.4562866406475967
0,plate-slide-v2,90000,9,3.4488738860710164
0,plate-slide-v2,95000,0,3.6176053028597113
0,plate-slide-v2,95000,1,3.613989221112413
0,plate-slide-v2,95000,2,3.62362896932382
0,plate-slide-v2,95000,3,3.614853292356935
0,plate-slide-v2,95000,4,3.6226676695833984
0,plate-slide-v2,95000,5,3.611437394734742
0,plate-slide-v2,95000,6,3.600249664790263
0,plate-slide-v2,95000,7,3.616027559875552
0,plate-slide-v2,95000,8,3.6138932410167555
0,plate-slide-v2,95000,9,3.61362594448037
0,plate-slide-v2,100000,0,3.7983914449591976
0,plate-slide-v2,100000,1,3.7998747116558103
0,plate-slide-v2,100000,2,3.807904535355175
0,plate-slide-v2,100000,3,3.8030951686261316
0,plate-slide-v2,100000,4,3.811774105150607
0,plate-slide-v2,100000,5,3.803082545117719
0,plate-slide-v2,100000,6,3.8026504632702647
0,plate-slide-v2,100000,7,3.8000124998483895
0,plate-slide-v2,100000,8,3.801343095234811
0,plate-slide-v2,100000,9,3.8021812774723354
0,push-back-v2,0,0,0.1602060433651414
0,push-back-v2,0,1,0.16019553292518804
0,push-back-v2,0,2,0.1601955356480621
0,push-back-v2,0,3,0.16019553130751782
0,push-back-v2,0,4,0.16019553523265528
0,push-back-v2,0,5,0.16019553596356353
0,push-back-v2,0,6,0.16019564416968712
0,push-back-v2,0,7,0.1601955304765153
0,push-back-v2,0,8,0.16019553578090834
0,push-back-v2,0,9,0.1601955357603339
0,push-back-v2,5000,0,0.25793312324952483
0,push-back-v2,5000,1,0.25703605928465234
0,push-back-v2,5000,2,0.25740194125059024
0,push-back-v2,5000,3,0.25754986334944524
0,push-back-v2,5000,4,0.25763824370518673
0,push-back-v2,5000,5,0.2576723040192483
0,push-back-v2,5000,6,0.2573416839128812
0,push-back-v2,5000,7,0.25770752501725935
0,push-back-v2,5000,8,0.25801529141912694
0,push-back-v2,5000,9,0.2576090145044516
0,push-back-v2,10000,0,0.43702197969218315
0,push-back-v2,10000,1,0.4351896787255338
0,push-back-v2,10000,2,0.4365571510085947
0,push-back-v2,10000,3,0.43663424629282555
0,push-back-v2,10000,4,0.4361404458042412
0,push-back-v2,10000,5,0.4363179328999274
0,push-back-v2,10000,6,0.43525254787564416
0,push-back-v2,10000,7,0.4366457821373042
0,push-back-v2,10000,8,0.43744127986806175
0,push-back-v2,10000,9,0.43597859571255726
0,push-back-v2,15000,0,0.5999977671028462
0,push-back-v2,15000,1,0.599008907657685
0,push-back-v2,15000,2,0.6004152443640003
0,push-back-v2,15000,3,0.6002496798837953
0,push-back-v2,15000,4,0.600390069291245
0,push-back-v2,15000,5,0.6007332163542147
0,push-back-v2,15000,6,0.5988147510737184
0,push-back-v2,15000,7,0.5999304669706532
0,push-back-v2,15000,8,0.6004094184004674
0,push-back-v2,15000,9,0.5997581506459032
0,push-back-v2,20000,0,0.8183133715928619
0,push-back-v2,20000,1,0.8178139106121015
0,push-back-v2,20000,2,0.8187261644260124
0,push-back-v2,20000,3,0.8186369031244713
0,push-back-v2,20000,4,0.8181413398058551
0,push-back-v2,20000,5,0.819155758902794
0,push-back-v2,20000,6,0.8168721418152034
0,push-back-v2,20000,7,0.8182562717302605
0,push-back-v2,20000,8,0.8189555020346718
0,push-back-v2,20000,9,0.8179509259700539
0,push-back-v2,25000,0,0.9894626223102123
0,push-back-v2,25000,1,0.9887792943094136
0,push-back-v2,25000,2,0.9906098414578294
0,push-back-v2,25000,3,0.9895997785710554
0,push-back-v2,25000,4,0.9893351133873711
0,push-back-v2,25000,5,0.990857883755763
0,push-back-v2,25000,6,0.9873673957462259
0,push-back-v2,25000,7,0.9894161663108347
0,push-back-v2,25000,8,0.9899179564093425
0,push-back-v2,25000,9,0.9894686030679021
0,push-back-v2,30000,0,1.178562604510981
0,push-back-v2,30000,1,1.1775853519206794
0,push-back-v2,30000,2,1.179428445859429
0,push-back-v2,30000,3,1.1795593963884925
0,push-back-v2,30000,4,1.178832396617311
0,push-back-v2,30000,5,1.1801851244961354
0,push-back-v2,30000,6,1.1757331515167158
0,push-back-v2,30000,7,1.1782390877213622
0,push-back-v2,30000,8,1.1789766565833095
0,push-back-v2,30000,9,1.1779932714471426
0,push-back-v2,35000,0,1.3810280829451624
0,push-back-v2,35000,1,1.3799377040767122
0,push-back-v2,35000,2,1.3811510667633913
0,push-back-v2,35000,3,1.3808045378431664
0,push-back-v2,35000,4,1.3801398833582788
0,push-back-v2,35000,5,1.3823936742755591
0,push-back-v2,35000,6,1.377202287953321
0,push-back-v2,35000,7,1.3788064478186601
0,push-back-v2,35000,8,1.381687816591747
0,push-back-v2,35000,9,1.3792869932987446
0,push-back-v2,40000,0,1.5968289948133767
0,push-back-v2,40000,1,1.599322172987159
0,push-back-v2,40000,2,1.5997146837488603
0,push-back-v2,40000,3,1.5997673489358197
0,push-back-v2,40000,4,1.5991578867613165
0,push-back-v2,40000,5,1.5993077527090178
0,push-back-v2,40000,6,1.5955843878000495
0,push-back-v2,40000,7,1.5972596169032989
0,push-back-v2,40000,8,1.6005642061229675
0,push-back-v2,40000,9,1.597283570668698
0,push-back-v2,45000,0,1.7750561741439526
0,push-back-v2,45000,1,1.7728819882727178
0,push-back-v2,45000,2,1.7783974453988292
0,push-back-v2,45000,3,1.775355589183783
0,push-back-v2,45000,4,1.774899117383898
0,push-back-v2,45000,5,1.776288139730239
0,push-back-v2,45000,6,1.773486112750809
0,push-back-v2,45000,7,1.7746992481371546
0,push-back-v2,45000,8,1.7766823160857856
0,push-back-v2,45000,9,1.77443317996415
0,push-back-v2,50000,0,1.9666585516365127
0,push-back-v2,50000,1,1.9663451954461344
0,push-back-v2,50000,2,1.9680651081151757
0,push-back-v2,50000,3,1.968276999682228
0,push-back-v2,50000,4,1.961841213522729
0,push-back-v2,50000,5,1.9692441623490442
0,push-back-v2,50000,6,1.9636323640842936
0,push-back-v2,50000,7,1.9672343370845982
0,push-back-v2,50000,8,1.9683362998020413
0,push-back-v2,50000,9,1.9663684375583603
0,push-back-v2,55000,0,2.1896519335401217
0,push-back-v2,55000,1,2.1881184009083117
0,push-back-v2,55000,2,2.184339754773227
0,push-back-v2,55000,3,2.1863490941367156
0,push-back-v2,55000,4,2.1887770137102995
0,push-back-v2,55000,5,2.185286065588727
0,push-back-v2,55000,6,2.1823912164453323
0,push-back-v2,55000,7,2.1813629164114867
0,push-back-v2,55000,8,2.188800275319983
0,push-back-v2,55000,9,2.1851522549416433
0,push-back-v2,60000,0,2.3460769451092416
0,push-back-v2,60000,1,2.344665920517522
0,push-back-v2,60000,2,2.34678300271671
0,push-back-v2,60000,3,2.343371541977212
0,push-back-v2,60000,4,2.342859344506303
0,push-back-v2,60000,5,2.3433917234211346
0,push-back-v2,60000,6,2.3338433108615595
0,push-back-v2,60000,7,2.346772124025015
0,push-back-v2,60000,8,2.3417782324662415
0,push-back-v2,60000,9,2.3437210010134533
0,push-back-v2,65000,0,2.52393737082591
0,push-back-v2,65000,1,2.527074819185115
0,push-back-v2,65000,2,2.5379105978309533
0,push-back-v2,65000,3,2.532527795954159
0,push-back-v2,65000,4,2.519479748513438
0,push-back-v2,65000,5,2.5336090375229134
0,push-back-v2,65000,6,2.5264776660911252
0,push-back-v2,65000,7,2.530412969125964
0,push-back-v2,65000,8,2.5309944527433856
0,push-back-v2,65000,9,2.529125969823832
0,push-back-v2,70000,0,2.7124899845053085
0,push-back-v2,70000,1,2.7138174390953393
0,push-back-v2,70000,2,2.7073946345853197
0,push-back-v2,70000,3,2.714399940749119
0,push-back-v2,70000,4,2.698156492274438
0,push-back-v2,70000,5,2.706141103049657
0,push-back-v2,70000,6,2.699878817100415
0,push-back-v2,70000,7,2.7063653427191565
0,push-back-v2,70000,8,2.7058745743771433
0,push-back-v2,70000,9,2.711725771869372
0,push-back-v2,75000,0,2.8900961033828376
0,push-back-v2,75000,1,2.8931186134315254
0,push-back-v2,75000,2,2.8974499193565877
0,push-back-v2,75000,3,2.891262634582704
0,push-back-v2,75000,4,2.8883628968546304
0,push-back-v2,75000,5,2.887976179461574
0,push-back-v2,75000,6,2.889343366864212
0,push-back-v2,75000,7,2.890889902740902
0,push-back-v2,75000,8,2.898935296708241
0,push-back-v2,75000,9,2.8822774260336526
0,push-back-v2,80000,0,3.0909645890194333
0,push-back-v2,80000,1,3.093013038928549
0,push-back-v2,80000,2,3.102168396043053
0,push-back-v2,80000,3,3.108270145308953
0,push-back-v2,80000,4,3.0988007092822927
0,push-back-v2,80000,5,3.0962654411267296
0,push-back-v2,80000,6,3.0876782614385507
0,push-back-v2,80000,7,3.0914945236328832
0,push-back-v2,80000,8,3.1008495973194083
0,push-back-v2,80000,9,3.0827946001953186
0,push-back-v2,85000,0,3.2718472334470032
0,push-back-v2,85000,1,3.2828716356726595
0,push-back-v2,85000,2,3.2818392797230262
0,push-back-v2,85000,3,3.2753601232896066
0,push-back-v2,85000,4,3.2799580691795778
0,push-back-v2,85000,5,3.282153351329171
0,push-back-v2,85000,6,3.2646646321580453
0,push-back-v2,85000,7,3.2767363570402193
0,push-back-v2,85000,8,3.2768953403301895
0,push-back-v2,85000,9,3.273095691975248
0,push-back-v2,90000,0,3.4704119175723456
0,push-back-v2,90000,1,3.4761773026982716
0,push-back-v2,90000,2,3.47824315725244
0,push-back-v2,90000,3,3.480036498013196
0,push-back-v2,90000,4,3.4751315908373055
0,push-back-v2,90000,5,3.477757301097002
0,push-back-v2,90000,6,3.4829334808587897
0,push-back-v2,90000,7,3.4737818964902445
0,push-back-v2,90000,8,3.473577841482357
0,push-back-v2,90000,9,3.466897196854924
0,push-back-v2,95000,0,3.5962092754101613
0,push-back-v2,95000,1,3.601475214084102
0,push-back-v2,95000,2,3.611243516199466
0,push-back-v2,95000,3,3.604647465181227
0,push-back-v2,95000,4,3.603570068490122
0,push-back-v2,95000,5,3.6041860860889092
0,push-back-v2,95000,6,3.603393955181434
0,push-back-v2,95000,7,3.6007984973631153
0,push-back-v2,95000,8,3.6056858557065325
0,push-back-v2,95000,9,3.6069770496776403
0,push-back-v2,100000,0,3.7850277091859112
0,push-back-v2,100000,1,3.7946888061026636
0,push-back-v2,100000,2,3.792835956302367
0,push-back-v2,100000,3,3.7978213909573055
0,push-back-v2,100000,4,3.801308677992081
0,push-back-v2,100000,5,3.800806134761116
0,push-back-v2,100000,6,3.7912728138290612
0,push-back-v2,100000,7,3.794389803582801
0,push-back-v2,100000,8,3.803107909497251
0,push-back-v2,100000,9,3.791588369939506
0,reach-v2,0,0,0.08048070727703013
0,reach-v2,0,1,0.08048072721465219
0,reach-v2,0,2,0.08048070114187372
0,reach-v2,0,3,0.08048071082137062
0,reach-v2,0,4,0.08048070462369479
0,reach-v2,0,5,0.08048070797019904
0,reach-v2,0,6,0.08048071807813335
0,reach-v2,0,7,0.08048072160869421
0,reach-v2,0,8,0.08048070914825896
0,reach-v2,0,9,0.08048071183038072
0,reach-v2,5000,0,0.24086494198659317
0,reach-v2,5000,1,0.24017635146048005
0,reach-v2,5000,2,0.24050119700788372
0,reach-v2,5000,3,0.24072484048328038
0,reach-v2,5000,4,0.24056979809561083
0,reach-v2,5000,5,0.24031123803734855
0,reach-v2,5000,6,0.24059728377823772
