,task,ns_seq_ind,rep,w1
0,door-unlock-v2,70000,5,2.76050948308798
0,door-unlock-v2,70000,6,2.7524333104521186
0,door-unlock-v2,70000,7,2.755243063541806
0,door-unlock-v2,70000,8,2.7614896590181366
0,door-unlock-v2,70000,9,2.7621406795538315
0,door-unlock-v2,75000,0,2.937913236648929
0,door-unlock-v2,75000,1,2.9396786764742617
0,door-unlock-v2,75000,2,2.94904747763638
0,door-unlock-v2,75000,3,2.9473244489970734
0,door-unlock-v2,75000,4,2.9325225869450717
0,door-unlock-v2,75000,5,2.95685950377997
0,door-unlock-v2,75000,6,2.9407571185682624
0,door-unlock-v2,75000,7,2.9390621527412093
0,door-unlock-v2,75000,8,2.9428811544042888
0,door-unlock-v2,75000,9,2.938890578415389
0,door-unlock-v2,80000,0,3.1353164637471003
0,door-unlock-v2,80000,1,3.132696964875237
0,door-unlock-v2,80000,2,3.1384678879933245
0,door-unlock-v2,80000,3,3.1416766600080335
0,door-unlock-v2,80000,4,3.1408405128911556
0,door-unlock-v2,80000,5,3.141380602284892
0,door-unlock-v2,80000,6,3.133233585627654
0,door-unlock-v2,80000,7,3.1315002907769607
0,door-unlock-v2,80000,8,3.134702225782646
0,door-unlock-v2,80000,9,3.138951179460312
0,door-unlock-v2,85000,0,3.339995734103368
0,door-unlock-v2,85000,1,3.3461634271897256
0,door-unlock-v2,85000,2,3.3458851287154006
0,door-unlock-v2,85000,3,3.3489458832346193
0,door-unlock-v2,85000,4,3.339820774083068
0,door-unlock-v2,85000,5,3.3450267609997253
0,door-unlock-v2,85000,6,3.3438688241496783
0,door-unlock-v2,85000,7,3.347398611941316
0,door-unlock-v2,85000,8,3.3469815353745913
0,door-unlock-v2,85000,9,3.340488905974885
0,door-unlock-v2,90000,0,3.5249668505946814
0,door-unlock-v2,90000,1,3.521962332718409
0,door-unlock-v2,90000,2,3.530201638172639
0,door-unlock-v2,90000,3,3.5192994082134317
0,door-unlock-v2,90000,4,3.5267225183514905
0,door-unlock-v2,90000,5,3.532603919232601
0,door-unlock-v2,90000,6,3.5188655405818583
0,door-unlock-v2,90000,7,3.5303926820921347
0,door-unlock-v2,90000,8,3.52385885072853
0,door-unlock-v2,90000,9,3.5241341314964534
0,door-unlock-v2,95000,0,3.6621354007064175
0,door-unlock-v2,95000,1,3.672109527963709
0,door-unlock-v2,95000,2,3.6706173743580384
0,door-unlock-v2,95000,3,3.66987567051053
0,door-unlock-v2,95000,4,3.6695095877802717
0,door-unlock-v2,95000,5,3.663464484979592
0,door-unlock-v2,95000,6,3.668103107233909
0,door-unlock-v2,95000,7,3.6566577590843945
0,door-unlock-v2,95000,8,3.6629169915722084
0,door-unlock-v2,95000,9,3.6558684510259085
0,door-unlock-v2,100000,0,3.856569974440701
0,door-unlock-v2,100000,1,3.850510865607219
0,door-unlock-v2,100000,2,3.853637925662817
0,door-unlock-v2,100000,3,3.853751950572758
0,door-unlock-v2,100000,4,3.8539670825136176
0,door-unlock-v2,100000,5,3.8606534245549913
0,door-unlock-v2,100000,6,3.854982007042228
0,door-unlock-v2,100000,7,3.8548558633174532
0,door-unlock-v2,100000,8,3.8559136835283083
0,door-unlock-v2,100000,9,3.8475145427459085
0,handle-press-side-v2,0,0,0.012086289525197719
0,handle-press-side-v2,0,1,0.012086289682505844
0,handle-press-side-v2,0,2,0.012086302864565242
0,handle-press-side-v2,0,3,0.012086295946515049
0,handle-press-side-v2,0,4,0.01208629351701615
0,handle-press-side-v2,0,5,0.012086315646141883
0,handle-press-side-v2,0,6,0.012086288275743862
0,handle-press-side-v2,0,7,0.012086291972835958
0,handle-press-side-v2,0,8,0.012086289470745795
0,handle-press-side-v2,0,9,0.012086307676274596
0,handle-press-side-v2,5000,0,0.23690969167538897
0,handle-press-side-v2,5000,1,0.23601387034251192
0,handle-press-side-v2,5000,2,0.2364340030850907
0,handle-press-side-v2,5000,3,0.23651824959151496
0,handle-press-side-v2,5000,4,0.23661164001033416
0,handle-press-side-v2,5000,5,0.23668585533109088
0,handle-press-side-v2,5000,6,0.2363040563211607
0,handle-press-side-v2,5000,7,0.2367329293030618
0,handle-press-side-v2,5000,8,0.23707264349967153
0,handle-press-side-v2,5000,9,0.23664776435939133
0,handle-press-side-v2,10000,0,0.4310159500800768
0,handle-press-side-v2,10000,1,0.4294014822712241
0,handle-press-side-v2,10000,2,0.4307220401706635
0,handle-press-side-v2,10000,3,0.43073383569025675
0,handle-press-side-v2,10000,4,0.4303070277180197
0,handle-press-side-v2,10000,5,0.43049583287310117
0,handle-press-side-v2,10000,6,0.4294999633692135
0,handle-press-side-v2,10000,7,0.4308838396713927
0,handle-press-side-v2,10000,8,0.43175563780685416
0,handle-press-side-v2,10000,9,0.43010816632723253
0,handle-press-side-v2,15000,0,0.6186426229432592
0,handle-press-side-v2,15000,1,0.617985360991769
0,handle-press-side-v2,15000,2,0.6193378003094527
0,handle-press-side-v2,15000,3,0.6191912282902342
0,handle-press-side-v2,15000,4,0.6194283864031244
0,handle-press-side-v2,15000,5,0.6195185570142749
0,handle-press-side-v2,15000,6,0.6178171845579031
0,handle-press-side-v2,15000,7,0.6188576891470073
0,handle-press-side-v2,15000,8,0.6198114658652655
0,handle-press-side-v2,15000,9,0.619129398847893
0,handle-press-side-v2,20000,0,0.7928479613154082
0,handle-press-side-v2,20000,1,0.7927301057302283
0,handle-press-side-v2,20000,2,0.7939570754687173
0,handle-press-side-v2,20000,3,0.7929737028783267
0,handle-press-side-v2,20000,4,0.7936458175721781
0,handle-press-side-v2,20000,5,0.7938266797886001
0,handle-press-side-v2,20000,6,0.7914666021070927
0,handle-press-side-v2,20000,7,0.7930909656688209
0,handle-press-side-v2,20000,8,0.7937107537429807
0,handle-press-side-v2,20000,9,0.792899035906961
0,handle-press-side-v2,25000,0,1.0136041996304601
0,handle-press-side-v2,25000,1,1.0120018028209663
0,handle-press-side-v2,25000,2,1.0143536697652613
0,handle-press-side-v2,25000,3,1.0143973440702097
0,handle-press-side-v2,25000,4,1.0141653690092403
0,handle-press-side-v2,25000,5,1.0149886318459398
0,handle-press-side-v2,25000,6,1.0112360635716737
0,handle-press-side-v2,25000,7,1.0130002781146454
0,handle-press-side-v2,25000,8,1.0145252835023213
0,handle-press-side-v2,25000,9,1.012405274231306
0,handle-press-side-v2,30000,0,1.2143544773068475
0,handle-press-side-v2,30000,1,1.2142353590201385
0,handle-press-side-v2,30000,2,1.2155419066429234
0,handle-press-side-v2,30000,3,1.215580642281418
0,handle-press-side-v2,30000,4,1.213633677235796
0,handle-press-side-v2,30000,5,1.21514894667495
0,handle-press-side-v2,30000,6,1.212041793467697
0,handle-press-side-v2,30000,7,1.214469486618348
0,handle-press-side-v2,30000,8,1.214950140219624
0,handle-press-side-v2,30000,9,1.2127101393816069
0,handle-press-side-v2,35000,0,1.395524637243651
0,handle-press-side-v2,35000,1,1.3960780774450539
0,handle-press-side-v2,35000,2,1.3966579655154872
0,handle-press-side-v2,35000,3,1.3958410517957947
0,handle-press-side-v2,35000,4,1.3962017534759097
0,handle-press-side-v2,35000,5,1.3971827805480868
0,handle-press-side-v2,35000,6,1.3930475210595876
0,handle-press-side-v2,35000,7,1.3941005164276166
0,handle-press-side-v2,35000,8,1.3975969847868128
0,handle-press-side-v2,35000,9,1.3951919547731195
0,handle-press-side-v2,40000,0,1.596105346798638
0,handle-press-side-v2,40000,1,1.601219186606678
0,handle-press-side-v2,40000,2,1.6029218882762122
0,handle-press-side-v2,40000,3,1.603626633885448
0,handle-press-side-v2,40000,4,1.6003220186426146
0,handle-press-side-v2,40000,5,1.603369908477637
0,handle-press-side-v2,40000,6,1.5991014481467287
0,handle-press-side-v2,40000,7,1.5959350701440986
0,handle-press-side-v2,40000,8,1.6003781020277865
0,handle-press-side-v2,40000,9,1.6015235150223968
0,handle-press-side-v2,45000,0,1.8108104031352945
0,handle-press-side-v2,45000,1,1.8158295345752278
0,handle-press-side-v2,45000,2,1.8134367279560126
0,handle-press-side-v2,45000,3,1.8121038704309207
0,handle-press-side-v2,45000,4,1.8121893898443309
0,handle-press-side-v2,45000,5,1.8139450081506503
0,handle-press-side-v2,45000,6,1.8114527109394025
0,handle-press-side-v2,45000,7,1.8114273424446634
0,handle-press-side-v2,45000,8,1.815528312265047
0,handle-press-side-v2,45000,9,1.8127180016807933
0,handle-press-side-v2,50000,0,1.9852196068750327
0,handle-press-side-v2,50000,1,1.986335047921372
0,handle-press-side-v2,50000,2,1.9882277741493937
0,handle-press-side-v2,50000,3,1.9831203983869174
0,handle-press-side-v2,50000,4,1.9860750806120417
0,handle-press-side-v2,50000,5,1.9881105238473042
0,handle-press-side-v2,50000,6,1.980702453444931
0,handle-press-side-v2,50000,7,1.9882952816414328
0,handle-press-side-v2,50000,8,1.9896337480516066
0,handle-press-side-v2,50000,9,1.981708660322754
0,handle-press-side-v2,55000,0,2.1889629949384495
0,handle-press-side-v2,55000,1,2.190577321051327
0,handle-press-side-v2,55000,2,2.192475861237783
0,handle-press-side-v2,55000,3,2.197526262420529
0,handle-press-side-v2,55000,4,2.193607887942342
0,handle-press-side-v2,55000,5,2.2019117425522627
0,handle-press-side-v2,55000,6,2.195775301788426
0,handle-press-side-v2,55000,7,2.190167688148199
0,handle-press-side-v2,55000,8,2.1997954260160317
0,handle-press-side-v2,55000,9,2.193574200957095
0,handle-press-side-v2,60000,0,2.383346650961548
0,handle-press-side-v2,60000,1,2.397318453588782
0,handle-press-side-v2,60000,2,2.404458733050635
0,handle-press-side-v2,60000,3,2.4086511262855925
0,handle-press-side-v2,60000,4,2.3930655037044044
0,handle-press-side-v2,60000,5,2.399924649938886
0,handle-press-side-v2,60000,6,2.4028224341517435
0,handle-press-side-v2,60000,7,2.4113329584026055
0,handle-press-side-v2,60000,8,2.401236198891468
0,handle-press-side-v2,60000,9,2.3898647087995273
0,handle-press-side-v2,65000,0,2.547578623880757
0,handle-press-side-v2,65000,1,2.5649321769151987
0,handle-press-side-v2,65000,2,2.567782869448772
0,handle-press-side-v2,65000,3,2.5594393781723825
0,handle-press-side-v2,65000,4,2.5648486266865547
0,handle-press-side-v2,65000,5,2.5635048591205742
0,handle-press-side-v2,65000,6,2.5519582181450087
0,handle-press-side-v2,65000,7,2.554320951247745
0,handle-press-side-v2,65000,8,2.5676713118421053
0,handle-press-side-v2,65000,9,2.557189381820565
0,handle-press-side-v2,70000,0,2.734669595742822
0,handle-press-side-v2,70000,1,2.754060336124029
0,handle-press-side-v2,70000,2,2.7550901935814687
0,handle-press-side-v2,70000,3,2.7583073504260693
0,handle-press-side-v2,70000,4,2.747404275724412
0,handle-press-side-v2,70000,5,2.759561745311448
0,handle-press-side-v2,70000,6,2.7550719787707223
0,handle-press-side-v2,70000,7,2.7441958085112597
0,handle-press-side-v2,70000,8,2.751917160152994
0,handle-press-side-v2,70000,9,2.748342556723067
0,handle-press-side-v2,75000,0,2.9341584449314926
0,handle-press-side-v2,75000,1,2.9460756207012317
0,handle-press-side-v2,75000,2,2.956637254680713
0,handle-press-side-v2,75000,3,2.950216148385139
0,handle-press-side-v2,75000,4,2.947806905070162
0,handle-press-side-v2,75000,5,2.943133998797352
0,handle-press-side-v2,75000,6,2.94608830779788
0,handle-press-side-v2,75000,7,2.9409908928960906
0,handle-press-side-v2,75000,8,2.947473840664244
0,handle-press-side-v2,75000,9,2.952907027285863
0,handle-press-side-v2,80000,0,3.128057696327147
0,handle-press-side-v2,80000,1,3.144965880419601
0,handle-press-side-v2,80000,2,3.1346575971231236
0,handle-press-side-v2,80000,3,3.1427806577452464
0,handle-press-side-v2,80000,4,3.1281523741676645
0,handle-press-side-v2,80000,5,3.136249738984794
0,handle-press-side-v2,80000,6,3.138037280831632
0,handle-press-side-v2,80000,7,3.13107765494627
0,handle-press-side-v2,80000,8,3.136112681740222
0,handle-press-side-v2,80000,9,3.1378341131419853
0,handle-press-side-v2,85000,0,3.316337476268681
0,handle-press-side-v2,85000,1,3.3340621648173343
0,handle-press-side-v2,85000,2,3.3353923955271307
0,handle-press-side-v2,85000,3,3.334812688953459
0,handle-press-side-v2,85000,4,3.3307328778694902
0,handle-press-side-v2,85000,5,3.3363112410550952
0,handle-press-side-v2,85000,6,3.335630416832781
0,handle-press-side-v2,85000,7,3.328545308968309
0,handle-press-side-v2,85000,8,3.336739159709572
0,handle-press-side-v2,85000,9,3.330166882294272
0,handle-press-side-v2,90000,0,3.493956108478791
0,handle-press-side-v2,90000,1,3.5108183624317353
0,handle-press-side-v2,90000,2,3.5131769757457856
0,handle-press-side-v2,90000,3,3.5157976018773374
0,handle-press-side-v2,90000,4,3.5031515932713124
0,handle-press-side-v2,90000,5,3.5165762362901316
0,handle-press-side-v2,90000,6,3.5115146033779445
0,handle-press-side-v2,90000,7,3.511382086970604
0,handle-press-side-v2,90000,8,3.510375680546019
0,handle-press-side-v2,90000,9,3.4941774572440334
0,handle-press-side-v2,95000,0,3.644696619253859
0,handle-press-side-v2,95000,1,3.649618011348248
0,handle-press-side-v2,95000,2,3.6580187611003208
0,handle-press-side-v2,95000,3,3.6553706805723865
0,handle-press-side-v2,95000,4,3.6591572204523253
0,handle-press-side-v2,95000,5,3.652810913850077
0,handle-press-side-v2,95000,6,3.6598903000829477
0,handle-press-side-v2,95000,7,3.6514513692128063
0,handle-press-side-v2,95000,8,3.6497561099402818
0,handle-press-side-v2,95000,9,3.660715581239737
0,handle-press-side-v2,100000,0,3.8519087692574745
0,handle-press-side-v2,100000,1,3.858203960825437
0,handle-press-side-v2,100000,2,3.868546467087972
0,handle-press-side-v2,100000,3,3.8709760092458856
0,handle-press-side-v2,100000,4,3.855049085754151
0,handle-press-side-v2,100000,5,3.870119377228482
0,handle-press-side-v2,100000,6,3.8623435176483065
0,handle-press-side-v2,100000,7,3.862725057226675
0,handle-press-side-v2,100000,8,3.860120591177169
0,handle-press-side-v2,100000,9,3.8572257453925696
0,handle-press-v2,0,0,0.05443753422976441
0,handle-press-v2,0,1,0.054423505143258936
0,handle-press-v2,0,2,0.0544235070016731
0,handle-press-v2,0,3,0.054423520486707504
0,handle-press-v2,0,4,0.054423511329224565
0,handle-press-v2,0,5,0.05442350688584044
0,handle-press-v2,0,6,0.05442350505976981
0,handle-press-v2,0,7,0.0544235073594647
0,handle-press-v2,0,8,0.05442350797998212
0,handle-press-v2,0,9,0.05442350730514645
0,handle-press-v2,5000,0,0.23405372728536658
0,handle-press-v2,5000,1,0.23186540515055376
0,handle-press-v2,5000,2,0.23250988607981135
0,handle-press-v2,5000,3,0.232411124630189
0,handle-press-v2,5000,4,0.2336094110425364
0,handle-press-v2,5000,5,0.2324653227649501
0,handle-press-v2,5000,6,0.2321332802646872
0,handle-press-v2,5000,7,0.23259693434601514
0,handle-press-v2,5000,8,0.2328331041770822
0,handle-press-v2,5000,9,0.23249899377904087
0,handle-press-v2,10000,0,0.42671623560994454
0,handle-press-v2,10000,1,0.4249515254414672
0,handle-press-v2,10000,2,0.4261676090497604
0,handle-press-v2,10000,3,0.42648318827369075
0,handle-press-v2,10000,4,0.4260169138455956
0,handle-press-v2,10000,5,0.42609681296732654
0,handle-press-v2,10000,6,0.4250903861037349
0,handle-press-v2,10000,7,0.42652683575013645
0,handle-press-v2,10000,8,0.42728172756453164
0,handle-press-v2,10000,9,0.42584523876205516
0,handle-press-v2,15000,0,0.6489026635083798
0,handle-press-v2,15000,1,0.648527896331661
0,handle-press-v2,15000,2,0.6495560688253101
0,handle-press-v2,15000,3,0.6495768083952843
0,handle-press-v2,15000,4,0.6497609997516451
0,handle-press-v2,15000,5,0.6499899286169821
0,handle-press-v2,15000,6,0.6480420307222825
0,handle-press-v2,15000,7,0.6491038228983198
0,handle-press-v2,15000,8,0.6502295544509946
0,handle-press-v2,15000,9,0.649119412336016
0,handle-press-v2,20000,0,0.7991837065003979
0,handle-press-v2,20000,1,0.7987364963009873
0,handle-press-v2,20000,2,0.8004229684091307
0,handle-press-v2,20000,3,0.7996611840232896
0,handle-press-v2,20000,4,0.7998231838346834
0,handle-press-v2,20000,5,0.7998905634670556
0,handle-press-v2,20000,6,0.7979858890256567
0,handle-press-v2,20000,7,0.799055434458622
0,handle-press-v2,20000,8,0.7999897522004386
0,handle-press-v2,20000,9,0.7988825679793355
0,handle-press-v2,25000,0,1.029012012522092
0,handle-press-v2,25000,1,1.0279131922916955
0,handle-press-v2,25000,2,1.0300386813374849
0,handle-press-v2,25000,3,1.0300232136134886
0,handle-press-v2,25000,4,1.0295650488841925
0,handle-press-v2,25000,5,1.030029927757546
0,handle-press-v2,25000,6,1.0261744576524061
0,handle-press-v2,25000,7,1.0282494187405258
0,handle-press-v2,25000,8,1.0294639765301892
0,handle-press-v2,25000,9,1.028937517515615
0,handle-press-v2,30000,0,1.1991503774658787
0,handle-press-v2,30000,1,1.1988123051219588
0,handle-press-v2,30000,2,1.2005248453032449
0,handle-press-v2,30000,3,1.1999513214972843
0,handle-press-v2,30000,4,1.1983744207501144
0,handle-press-v2,30000,5,1.2005217711681333
0,handle-press-v2,30000,6,1.195550854005689
0,handle-press-v2,30000,7,1.199266806154523
0,handle-press-v2,30000,8,1.2001154927421038
0,handle-press-v2,30000,9,1.1973329294882007
0,handle-press-v2,35000,0,1.3974187856504479
0,handle-press-v2,35000,1,1.3970749448451603
0,handle-press-v2,35000,2,1.39571431447618
0,handle-press-v2,35000,3,1.3974116952406956
0,handle-press-v2,35000,4,1.3955976006163184
0,handle-press-v2,35000,5,1.3997563475831036
0,handle-press-v2,35000,6,1.3925171316355858
0,handle-press-v2,35000,7,1.394353993501283
0,handle-press-v2,35000,8,1.3974355392946802
0,handle-press-v2,35000,9,1.3960771797260119
0,handle-press-v2,40000,0,1.597430454961419
0,handle-press-v2,40000,1,1.5952691950163929
0,handle-press-v2,40000,2,1.598062611652112
0,handle-press-v2,40000,3,1.600043572801568
0,handle-press-v2,40000,4,1.5999491795569216
0,handle-press-v2,40000,5,1.6024029081454605
0,handle-press-v2,40000,6,1.5977657475475815
0,handle-press-v2,40000,7,1.596308169324045
0,handle-press-v2,40000,8,1.6008294193548613
0,handle-press-v2,40000,9,1.5988145188634204
0,handle-press-v2,45000,0,1.8372608793299765
0,handle-press-v2,45000,1,1.8413878974698383
0,handle-press-v2,45000,2,1.8401653937107194
0,handle-press-v2,45000,3,1.8430596426033365
0,handle-press-v2,45000,4,1.843355943311601
0,handle-press-v2,45000,5,1.8444468494005475
0,handle-press-v2,45000,6,1.8343304383345125
0,handle-press-v2,45000,7,1.83657239859246
0,handle-press-v2,45000,8,1.8394012555475894
0,handle-press-v2,45000,9,1.8375800483099984
0,handle-press-v2,50000,0,1.986921669499616
0,handle-press-v2,50000,1,1.9930685006268456
0,handle-press-v2,50000,2,2.0009841431438873
0,handle-press-v2,50000,3,1.9991875350428907
0,handle-press-v2,50000,4,1.9951455953862842
0,handle-press-v2,50000,5,1.9957423215196608
0,handle-press-v2,50000,6,1.9926443771061275
0,handle-press-v2,50000,7,1.9947390945615016
0,handle-press-v2,50000,8,1.9967282076588386
0,handle-press-v2,50000,9,1.9917561622198803
0,handle-press-v2,55000,0,2.2066317354132594
0,handle-press-v2,55000,1,2.215690516607159
0,handle-press-v2,55000,2,2.2189337741922825
0,handle-press-v2,55000,3,2.215999093933619
0,handle-press-v2,55000,4,2.212815540189036
0,handle-press-v2,55000,5,2.2191462350202267
0,handle-press-v2,55000,6,2.2107266213037873
0,handle-press-v2,55000,7,2.2136985417022554
0,handle-press-v2,55000,8,2.2161259887151545
0,handle-press-v2,55000,9,2.209639481788994
0,handle-press-v2,60000,0,2.374543098940407
0,handle-press-v2,60000,1,2.382044755085604
0,handle-press-v2,60000,2,2.385703592784113
0,handle-press-v2,60000,3,2.3744886666707665
0,handle-press-v2,60000,4,2.3864762081057034
0,handle-press-v2,60000,5,2.3809612472188726
0,handle-press-v2,60000,6,2.382985479077355
0,handle-press-v2,60000,7,2.38628185655846
0,handle-press-v2,60000,8,2.381839947592561
0,handle-press-v2,60000,9,2.3885150535619273
0,handle-press-v2,65000,0,2.535586721348536
0,handle-press-v2,65000,1,2.5383554309685805
0,handle-press-v2,65000,2,2.548472402107343
0,handle-press-v2,65000,3,2.5484904216808837
0,handle-press-v2,65000,4,2.550458502823879
0,handle-press-v2,65000,5,2.554782595429426
0,handle-press-v2,65000,6,2.5504881797173238
0,handle-press-v2,65000,7,2.549972777915082
0,handle-press-v2,65000,8,2.551729638084231
0,handle-press-v2,65000,9,2.5434081804152426
0,handle-press-v2,70000,0,2.760740629858291
0,handle-press-v2,70000,1,2.766834195712802
0,handle-press-v2,70000,2,2.781950206955785
0,handle-press-v2,70000,3,2.7739125300194964
0,handle-press-v2,70000,4,2.774640401986253
0,handle-press-v2,70000,5,2.7780927304516316
0,handle-press-v2,70000,6,2.7747920918350046
0,handle-press-v2,70000,7,2.772326660931861
0,handle-press-v2,70000,8,2.7715880023855326
0,handle-press-v2,70000,9,2.7614863435561094
0,handle-press-v2,75000,0,2.9178459834848756
0,handle-press-v2,75000,1,2.930681686863403
0,handle-press-v2,75000,2,2.950136947406047
0,handle-press-v2,75000,3,2.937513245794474
0,handle-press-v2,75000,4,2.9377615181842573
0,handle-press-v2,75000,5,2.939979552368451
0,handle-press-v2,75000,6,2.936533622234703
0,handle-press-v2,75000,7,2.93332085659458
0,handle-press-v2,75000,8,2.939438496893205
0,handle-press-v2,75000,9,2.9384583739686176
0,handle-press-v2,80000,0,3.1192952281527977
0,handle-press-v2,80000,1,3.119086935783503
0,handle-press-v2,80000,2,3.126031729509484
0,handle-press-v2,80000,3,3.1249956014774414
0,handle-press-v2,80000,4,3.1251264204678186
0,handle-press-v2,80000,5,3.1296904922655666
0,handle-press-v2,80000,6,3.125579455260999
0,handle-press-v2,80000,7,3.1182864361682903
0,handle-press-v2,80000,8,3.1310597359442127
0,handle-press-v2,80000,9,3.120261658122103
0,handle-press-v2,85000,0,3.353193303782471
0,handle-press-v2,85000,1,3.369982550638773
0,handle-press-v2,85000,2,3.3718200249824855
0,handle-press-v2,85000,3,3.3684141920533803
0,handle-press-v2,85000,4,3.3664700456510053
0,handle-press-v2,85000,5,3.3643120938076545
0,handle-press-v2,85000,6,3.365375910163947
0,handle-press-v2,85000,7,3.350963529453392
0,handle-press-v2,85000,8,3.3656480261293122
0,handle-press-v2,85000,9,3.3560235537594383
0,handle-press-v2,90000,0,3.4897056882667195
0,handle-press-v2,90000,1,3.5037258999694556
0,handle-press-v2,90000,2,3.5063198580941735
0,handle-press-v2,90000,3,3.493251393566793
0,handle-press-v2,90000,4,3.5080205070517225
0,handle-press-v2,90000,5,3.499996242739432
0,handle-press-v2,90000,6,3.502191077368256
0,handle-press-v2,90000,7,3.5009099597573505
0,handle-press-v2,90000,8,3.5003829490533285
0,handle-press-v2,90000,9,3.5017341073149093
0,handle-press-v2,95000,0,3.631382763312311
0,handle-press-v2,95000,1,3.632915804629201
0,handle-press-v2,95000,2,3.646328530380129
0,handle-press-v2,95000,3,3.645711254530317
0,handle-press-v2,95000,4,3.6474076037655716
0,handle-press-v2,95000,5,3.64502804202109
0,handle-press-v2,95000,6,3.647687734467396
0,handle-press-v2,95000,7,3.643877254761621
0,handle-press-v2,95000,8,3.6472488255173436
0,handle-press-v2,95000,9,3.6393484966227083
0,handle-press-v2,100000,0,3.860900519983097
0,handle-press-v2,100000,1,3.8675930663671143
0,handle-press-v2,100000,2,3.8778998973531116
0,handle-press-v2,100000,3,3.86755610537695
0,handle-press-v2,100000,4,3.880080402269083
0,handle-press-v2,100000,5,3.8677747120463604
0,handle-press-v2,100000,6,3.878064448358426
0,handle-press-v2,100000,7,3.8712485366241003
0,handle-press-v2,100000,8,3.8669380437054666
0,handle-press-v2,100000,9,3.8603382316706423
0,plate-slide-back-v2,0,0,2.1157194046977855e-05
0,plate-slide-back-v2,0,1,2.1803838621451356e-05
0,plate-slide-back-v2,0,2,2.2638121319557728e-05
0,plate-slide-back-v2,0,3,2.131661308588379e-05
0,plate-slide-back-v2,0,4,2.1092514583047482e-05
0,plate-slide-back-v2,0,5,2.454981892355114e-05
0,plate-slide-back-v2,0,6,2.771627646748799e-05
0,plate-slide-back-v2,0,7,2.9576227003221124e-05
0,plate-slide-back-v2,0,8,2.293364918657503e-05
0,plate-slide-back-v2,0,9,2.7114897762996097e-05
0,plate-slide-back-v2,5000,0,0.22492114698329674
0,plate-slide-back-v2,5000,1,0.223900567724052
0,plate-slide-back-v2,5000,2,0.22435374302697378
0,plate-slide-back-v2,5000,3,0.22448677889508145
0,plate-slide-back-v2,5000,4,0.224564363612629
0,plate-slide-back-v2,5000,5,0.2245067332105119
0,plate-slide-back-v2,5000,6,0.22419584538731752
0,plate-slide-back-v2,5000,7,0.22468116478251554
0,plate-slide-back-v2,5000,8,0.22501359842380667
0,plate-slide-back-v2,5000,9,0.22453669276365074
0,plate-slide-back-v2,10000,0,0.4188476054460294
0,plate-slide-back-v2,10000,1,0.4169756893126201
0,plate-slide-back-v2,10000,2,0.4183414361677583
0,plate-slide-back-v2,10000,3,0.4184656546943861
0,plate-slide-back-v2,10000,4,0.41792522603099663
0,plate-slide-back-v2,10000,5,0.4181103672820897
0,plate-slide-back-v2,10000,6,0.4170163862180101
0,plate-slide-back-v2,10000,7,0.41847513085776744
0,plate-slide-back-v2,10000,8,0.41932962842186605
0,plate-slide-back-v2,10000,9,0.41783039705146013
0,plate-slide-back-v2,15000,0,0.5980256843733762
0,plate-slide-back-v2,15000,1,0.5967768467762191
0,plate-slide-back-v2,15000,2,0.5984267747448789
0,plate-slide-back-v2,15000,3,0.59823923591752
0,plate-slide-back-v2,15000,4,0.5982552418304463
0,plate-slide-back-v2,15000,5,0.5988300103161416
0,plate-slide-back-v2,15000,6,0.5964376988993242
0,plate-slide-back-v2,15000,7,0.5978899072837133
0,plate-slide-back-v2,15000,8,0.5989362644153712
0,plate-slide-back-v2,15000,9,0.5979623131692313
0,plate-slide-back-v2,20000,0,0.782324565468541
0,plate-slide-back-v2,20000,1,0.7821804551693059
0,plate-slide-back-v2,20000,2,0.7835605738244504
0,plate-slide-back-v2,20000,3,0.7829876645286111
0,plate-slide-back-v2,20000,4,0.7828956946739652
0,plate-slide-back-v2,20000,5,0.7835377703007156
0,plate-slide-back-v2,20000,6,0.7811450584484693
0,plate-slide-back-v2,20000,7,0.7825308309218832
0,plate-slide-back-v2,20000,8,0.7832944786761872
0,plate-slide-back-v2,20000,9,0.7828189052334158
0,plate-slide-back-v2,25000,0,0.9964180375216002
0,plate-slide-back-v2,25000,1,0.9953605686192784
0,plate-slide-back-v2,25000,2,0.996988909137545
0,plate-slide-back-v2,25000,3,0.9959027137771171
0,plate-slide-back-v2,25000,4,0.9964131215844244
0,plate-slide-back-v2,25000,5,0.9973846597799391
0,plate-slide-back-v2,25000,6,0.9932843639795327
0,plate-slide-back-v2,25000,7,0.9960421710676834
0,plate-slide-back-v2,25000,8,0.9969292058265353
0,plate-slide-back-v2,25000,9,0.996005203241112
0,plate-slide-back-v2,30000,0,1.180155440015845
0,plate-slide-back-v2,30000,1,1.1773861895342688
0,plate-slide-back-v2,30000,2,1.1804967880744635
0,plate-slide-back-v2,30000,3,1.180548180701073
0,plate-slide-back-v2,30000,4,1.179123167011135
0,plate-slide-back-v2,30000,5,1.1813075893296034
0,plate-slide-back-v2,30000,6,1.176712421756845
0,plate-slide-back-v2,30000,7,1.179218733641831
0,plate-slide-back-v2,30000,8,1.179470298981734
0,plate-slide-back-v2,30000,9,1.1788020707663043
0,plate-slide-back-v2,35000,0,1.3777472045580994
0,plate-slide-back-v2,35000,1,1.3789040289157093
0,plate-slide-back-v2,35000,2,1.3791032621062087
0,plate-slide-back-v2,35000,3,1.3804838542270945
0,plate-slide-back-v2,35000,4,1.3799058478168438
